source_folder,Filename,Excerpts from DFIR Report,LogSource and Detection,HumValidated
folder_08,proc_creation_win_rundll32_parent_explorer.yml,"The BumbleBee malware was executed via rundll32.exe with the command: C:\Windows\System32\rundll32.exe tamirlan.dll,EdHVntqdWt. The malware used WMI and COM function calls to start processes, specifically targeting three potential injection processes: C:\Program Files\Windows Mail\wabmig.exe, C:\Program Files\Windows Mail\wab.exe, and C:\Program Files\Windows Photo Viewer\ImagingDevices.exe. Processes spawned were not direct child processes of rundll32 but instead children of WmiPrvSE.exe. The malware used CreateRemoteThread to execute code in rundll32.exe and created named pipes for inter-process communication. This technique helps evade parent/child process heuristics and allows injecting code into legitimate processes.","logsource:
    category: process_creation
    product: windows
detection:
    selection_parent:
        ParentImage|endswith: '\explorer.exe'
    selection_img:
        - Image|endswith: '\rundll32.exe'
        - OriginalFileName: 'RUNDLL32.EXE'
    filter_main_generic:
        - CommandLine|contains: ' C:\Windows\System32\'
        - CommandLine|endswith: ' -localserver 22d8c27b-47a1-48d1-ad08-7da7abd79617'
    condition: all of selection_* and not 1 of filter_main_*",
folder_09,proc_creation_win_schtasks_appdata_local_system.yml,"Based on referenced DFIR report URLs, Qbot threat actors created scheduled tasks that execute files from C:\Users\<USER>\AppData\Local directories with SYSTEM privileges. These tasks were used for persistence and to execute malicious payloads from user profile directories, often with elevated permissions to maintain access and execute additional malicious activities.","logsource:
    product: windows
    category: process_creation
detection:
    selection:
        Image|endswith: '\schtasks.exe'
        CommandLine|contains|all:
            - '/Create'
            - '/RU'
            - '/TR'
            - 'C:\Users\'
            - '\AppData\Local\'
        CommandLine|contains:
            - 'NT AUT'
            - ' SYSTEM '
    filter:
        ParentImage|contains|all:
            - '\AppData\Local\Temp\'
            - 'TeamViewer_.exe'
        Image|endswith: '\schtasks.exe'
        CommandLine|contains: '/TN TVInstallRestore'
    condition: selection and not filter",
folder_09,proc_creation_win_schtasks_disable.yml,"Threat actors used batch scripts (fed1.bat, fed2.bat, fed3.bat) to disable WMI Autologger sessions for Defender, stop Defender services, remove Defender from startup and context menus, and disable Defender scheduled tasks. This was part of their defense evasion strategy where adversaries stop services or processes by disabling their respective scheduled tasks in order to conduct data destructive activities. The scripts appeared to be lifted from an existing source for defense evasion.","logsource:
    category: process_creation
    product: windows
detection:
    selection:
        Image|endswith: '\schtasks.exe'
        CommandLine|contains|all:
            - '/Change'
            - '/TN'
            - '/disable'
        CommandLine|contains:
            - '\Windows\BitLocker'
            - '\Windows\ExploitGuard'
            - '\Windows\ExploitGuard\ExploitGuard MDM policy Refresh'
            - '\Windows\SystemRestore\SR'
            - '\Windows\UpdateOrchestrator\'
            - '\Windows\Windows Defender\'
            - '\Windows\WindowsBackup\'
            - '\Windows\WindowsUpdate\'
    condition: selection",
folder_09,proc_creation_win_schtasks_openssh_tunnelling.yml,"From referenced DFIR report, threat actors potentially used SSH tunneling for persistence and command and control. They likely created scheduled tasks that call OpenSSH tools (sshd.exe or ssh.exe) to establish reverse SSH tunnels to attacker servers, providing persistent remote access and bypassing network security controls.","logsource:
    product: windows
    category: process_creation
detection:
    selection_img:
        - Image|endswith: '\schtasks.exe'
        - OriginalFileName: 'schtasks.exe'
    selection_cli_sshd:
        CommandLine|contains|all:
            - ' /create '
            - 'sshd.exe'
            - '-f'
    selection_cli_ssh:
        CommandLine|contains|all:
            - ' /create '
            - 'ssh.exe'
            - '-i'
    condition: selection_img and 1 of selection_cli_*",
folder_09,proc_creation_win_schtasks_reg_loader_encoded.yml,"Threat actors created a scheduled task with a GUID name {97F2F70B-10D1-4447-A2F3-9B070C86E261} that executed a PowerShell command: cmd /c start /min \\"" powershell.exe -Command IEX([System.Text.Encoding]::ASCII.GetString([System.Convert]::FromBase64String((Get-ItemProperty -Path HKCU:\SOFTWARE\Pvoeooxf).yzbbvhhdypa))). This task executed every 30 minutes and decoded base64 encoded payload stored in the Windows Registry using PowerShell for persistence and payload execution.""","logsource:
    product: windows
    category: process_creation
detection:
    selection_img:
        - Image|endswith: '\schtasks.exe'
        - OriginalFileName: 'schtasks.exe'
    selection_cli_create:
        CommandLine|contains: '/Create'
    selection_cli_encoding:
        CommandLine|contains:
            - 'FromBase64String'
            - 'encodedcommand'
    selection_cli_get:
        CommandLine|contains:
            - 'Get-ItemProperty'
            - ' gp '
    selection_cli_hive:
        CommandLine|contains:
            - 'HKCU:'
            - 'HKLM:'
            - 'registry::'
            - 'HKEY_'
    condition: all of selection_*",
folder_09,proc_creation_win_schtasks_reg_loader.yml,"Threat actors created a scheduled task with a GUID name {97F2F70B-10D1-4447-A2F3-9B070C86E261} that executed a PowerShell command to retrieve and execute payloads from the Windows Registry. The task used Get-ItemProperty to access registry values and executed the stored payload, providing a persistence mechanism that stores malicious code in the registry rather than on disk.","logsource:
    product: windows
    category: process_creation
detection:
    selection_img:
        - Image|endswith: '\schtasks.exe'
        - OriginalFileName: 'schtasks.exe'
    selection_cli_create:
        CommandLine|contains: '/Create'
    selection_cli_get:
        CommandLine|contains:
            - 'Get-ItemProperty'
            - ' gp '
    selection_cli_hive:
        CommandLine|contains:
            - 'HKCU:'
            - 'HKLM:'
            - 'registry::'
            - 'HKEY_'
    filter_main_encoding:
        CommandLine|contains:
            - 'FromBase64String'
            - 'encodedcommand'
    condition: all of selection_* and not 1 of filter_*",
folder_09,proc_creation_win_sqlcmd_veeam_dump.yml,"Threat actor used sqlcmd.exe to dump credentials from the Veeam database: sqlcmd -E -S localhost,51341 -E -y0 -Q SELECT TOP (1000) [id],[user_name],[password],[usn],[description],[visible],[change_time_utc]FROM [VeeamBackup].[dbo].[Credentials]. They created a C# decryption script to decode the base64 encoded passwords using DPAPI (Data Protection API), created a file veeam1.cs.txt with a decryption method, used .NET Framework's csc.exe to compile the script, and executed the script to reveal passwords used by Veeam. The decryption was done using ProtectedData.Unprotect() method which decrypts data protected by the local machine's encryption key. The entire process was performed via RDP on the backup server.","logsource:
    category: process_creation
    product: windows
detection:
    selection_tools:
        Image|endswith: '\sqlcmd.exe'
    selection_query:
        CommandLine|contains|all:
            - 'SELECT'
            - 'TOP'
            - '[VeeamBackup].[dbo].[Credentials]'
    condition: all of selection_*",
folder_09,proc_creation_win_susp_copy_system_dir_lolbin.yml,"Threat actor used xcopy to copy rundll32.exe to %temp%\entails.exe, likely to evade detection logic based around command line execution. The threat actor used multiple methods to copy files across the network including direct copy command on the domain controller and WMIC to execute copy commands from remote hosts. Specific suspicious copy operations included copying rundll32.exe to %temp%\entails.exe, copying k.exe and p.bat to other hosts in the domain, and attempting to copy files using both direct copy and WMIC as a redundant method. These copy operations were part of the threat actor's lateral movement and file transfer strategy.","logsource:
    category: process_creation
    product: windows
detection:
    selection_tools_cmd:
        Image|endswith: '\cmd.exe'
        CommandLine|contains: 'copy '
    selection_tools_pwsh:
        Image|endswith:
            - '\powershell.exe'
            - '\pwsh.exe'
        CommandLine|contains:
            - 'copy-item'
            - ' copy '
            - 'cpi '
            - ' cp '
    selection_tools_other:
        - Image|endswith:
              - '\robocopy.exe'
              - '\xcopy.exe'
        - OriginalFileName:
              - 'robocopy.exe'
              - 'XCOPY.EXE'
    selection_target_path:
        CommandLine|contains:
            - '\System32'
            - '\SysWOW64'
            - '\WinSxS'
    selection_target_lolbin:
        CommandLine|contains:
            - '\bitsadmin.exe'
            - '\calc.exe'
            - '\certutil.exe'
            - '\cmdl32.exe'
            - '\cscript.exe'
            - '\mshta.exe'
            - '\rundll32.exe'
            - '\wscript.exe'
    condition: 1 of selection_tools_* and all of selection_target_*",
folder_09,proc_creation_win_susp_copy_system_dir.yml,"Threat actor used xcopy to copy rundll32.exe to %temp%\entails.exe, likely to evade detection logic based around command line execution. The threat actor used multiple methods to copy files across the network including direct copy command on the domain controller and WMIC to execute copy commands from remote hosts. Specific suspicious copy operations included copying rundll32.exe to %temp%\entails.exe, copying k.exe and p.bat to other hosts in the domain, and attempting to copy files using both direct copy and WMIC as a redundant method. These copy operations were part of the threat actor's lateral movement and file transfer strategy.","logsource:
    category: process_creation
    product: windows
detection:
    selection_cmd:
        Image|endswith: '\cmd.exe'
        CommandLine|contains: 'copy '
    selection_pwsh:
        Image|endswith:
            - '\powershell.exe'
            - '\pwsh.exe'
        CommandLine|contains:
            - 'copy-item'
            - ' copy '
            - 'cpi '
            - ' cp '
    selection_other:
        - Image|endswith:
              - '\robocopy.exe'
              - '\xcopy.exe'
        - OriginalFileName:
              - 'robocopy.exe'
              - 'XCOPY.EXE'
    target:
        CommandLine|contains:
            - '\System32'
            - '\SysWOW64'
            - '\WinSxS'
    condition: 1 of selection_* and target",
folder_09,proc_creation_win_susp_eventlog_content_recon.yml,"From referenced DFIR reports, threat actors use different log query utilities and commands to search and dump the content of specific event logs or look for specific event IDs. This technique is used to extract sensitive information from event logs such as usernames, IP addresses, hostnames, etc. Attackers may query specific event logs like Microsoft-Windows-Security-Auditing, Microsoft-Windows-PowerShell, Security logs, and target specific event IDs like 4624 (logon events), 4778 (session reconnect), and 25 (Terminal Services session events) to gather intelligence about system activity and users.","logsource:
    category: process_creation
    product: windows
detection:
    selection_wmi:
        CommandLine|contains|all:
            - 'Select'
            - 'Win32_NTLogEvent'
    selection_wevtutil_img:
        - Image|endswith: '\wevtutil.exe'
        - OriginalFileName: 'wevtutil.exe'
    selection_wevtutil_cli:
        CommandLine|contains:
            - ' qe '
            - ' query-events '
    selection_wmic_img:
        - Image|endswith: '\wmic.exe'
        - OriginalFileName: 'wmic.exe'
    selection_wmic_cli:
        CommandLine|contains: ' ntevent'
    selection_cmdlet:
        CommandLine|contains:
            - 'Get-WinEvent '
            - 'get-eventlog '
    selection_logs_name:
        CommandLine|contains:
            - 'Microsoft-Windows-PowerShell'
            - 'Microsoft-Windows-Security-Auditing'
            - 'Microsoft-Windows-TerminalServices-LocalSessionManager'
            - 'Microsoft-Windows-TerminalServices-RemoteConnectionManager'
            - 'Microsoft-Windows-Windows Defender'
            - 'PowerShellCore'
            - 'Security'
            - 'Windows PowerShell'
    selection_logs_eid:
        CommandLine|contains:
            - '-InstanceId 462?'
            - '.eventid -eq 462?'
            - 'EventCode=?462?'
            - 'EventIdentifier=?462?'
            - 'System[EventID=462?]'
            - '-InstanceId 4778'
            - '.eventid -eq 4778'
            - 'System[EventID=4778]'
            - 'EventCode=?4778?'
            - 'EventIdentifier=?4778?'
            - '-InstanceId 25'
            - '.eventid -eq 25'
            - 'System[EventID=25]'
            - 'EventCode=?25?'
            - 'EventIdentifier=?25?'
    condition: 1 of selection_logs_* and (selection_wmi or all of selection_wevtutil_* or all of selection_wmic_* or selection_cmdlet)",
folder_10,proc_creation_win_wmic_execution_via_office_process.yml,Initial execution involved an xlsm document that used a macro to initiate a wmic command and executed a file via regsvr32 from a remote executable disguised as a GIF image. Specific execution: wmic.exe process call create 'regsvr32 -s C:\Users\Public\microsoft.security'. Downloaded file from http://vpu03jivmm03qncgx.com/index.gif where the GIF was actually the IcedID malware. The execution method leveraged Office application (Excel) to spawn a suspicious child process through wmic and regsvr32.,"logsource:
    product: windows
    category: process_creation
detection:
    selection_img:
        - Image|endswith: '\wbem\WMIC.exe'
        - OriginalFileName: 'wmic.exe'
    selection_parent:
        ParentImage|endswith:
            - '\winword.exe'
            - '\excel.exe'
            - '\powerpnt.exe'
    condition: all of selection_*",
folder_10,proc_creation_win_wmic_recon_product.yml,"From DFIR reports, threat actors use WMIC for product reconnaissance to gather information about installed software, firewall products, and antivirus solutions. This technique is commonly used during the discovery phase of attacks to understand the security posture of the compromised system and plan further attack vectors accordingly.","logsource:
    category: process_creation
    product: windows
detection:
    selection_img:
        - Image|endswith: '\wmic.exe'
        - OriginalFileName: 'wmic.exe'
    selection_cli:
        CommandLine|contains: 'Product'
    condition: all of selection_*",
folder_10,proc_creation_win_susp_hiding_malware_in_fonts_folder.yml,"From referenced DFIR report about SQL Server cryptocurrency mining, threat actors used the C:\Windows\Fonts\ folder to hide malicious files. This folder doesn't require admin privilege to be written to and executed from, making it an attractive location for attackers to store malicious executables, scripts, and other attack tools while attempting to evade detection.","logsource:
    product: windows
    category: process_creation
detection:
    selection_1:
        CommandLine|contains:
            - 'echo'
            - 'copy'
            - 'type'
            - 'file createnew'
            - 'cacls'
    selection_2:
        CommandLine|contains: 'C:\Windows\Fonts\'
    selection_3:
        CommandLine|contains:
            - '.sh'
            - '.exe'
            - '.dll'
            - '.bin'
            - '.bat'
            - '.cmd'
            - '.js'
            - '.msh'
            - '.reg'
            - '.scr'
            - '.ps'
            - '.vb'
            - '.jar'
            - '.pl'
            - '.inf'
            - '.cpl'
            - '.hta'
            - '.msi'
            - '.vbs'
    condition: all of selection_*",
folder_10,proc_creation_win_susp_inline_base64_mz_header.yml,"Multiple layers of encoding were used including hexadecimal, XOR, base64, and gunzip decoding. Encoded commands often contained MZ headers indicating executable content. A representative encoded command used XOR and Base64 which when decoded revealed executable payloads. Used complex decoding methods and often used -nop -w hidden -c PowerShell flags to hide execution while frequently downloading and executing remote scripts with base64 encoded content.","logsource:
    category: process_creation
    product: windows
detection:
    selection:
        CommandLine|contains: 'TVqQAAMAAAAEAAAA'
    condition: selection",
folder_10,proc_creation_win_susp_lolbin_exec_from_non_c_drive.yml,"From various DFIR reports, threat actors copy legitimate binaries (LOLBins) to non-standard locations including network drives, USB drives, or alternative local drives to evade detection mechanisms that focus on standard system paths. This technique allows execution of trusted binaries from unexpected locations to bypass security controls.","logsource:
    category: process_creation
    product: windows
detection:
    selection:
        Image|startswith:
            - 'D:\'
            - 'E:\'
            - 'F:\'
            - 'G:\'
            - 'H:\'
            - 'I:\'
            - 'J:\'
            - 'K:\'
            - 'L:\'
            - 'M:\'
            - 'N:\'
            - 'O:\'
            - 'P:\'
            - 'Q:\'
            - 'R:\'
            - 'S:\'
            - 'T:\'
            - 'U:\'
            - 'V:\'
            - 'W:\'
            - 'X:\'
            - 'Y:\'
            - 'Z:\'
        Image|endswith:
            - '\bitsadmin.exe'
            - '\calc.exe'
            - '\certutil.exe'
            - '\cmstp.exe'
            - '\cscript.exe'
            - '\curl.exe'
            - '\forfiles.exe'
            - '\hh.exe'
            - '\installutil.exe'
            - '\mshta.exe'
            - '\msxsl.exe'
            - '\regsvr32.exe'
            - '\rundll32.exe'
            - '\schtasks.exe'
            - '\scriptrunner.exe'
            - '\wmic.exe'
            - '\wscript.exe'
    condition: selection",
folder_10,proc_creation_win_susp_sysnative.yml,"From DFIR reports, attackers may use the Sysnative folder to access 64-bit system binaries from 32-bit processes or to bypass certain security measures. The C:\Windows\Sysnative path is a special redirection mechanism in Windows that allows 32-bit applications to access native 64-bit system files, which can be abused by threat actors for various purposes.","logsource:
    category: process_creation
    product: windows
detection:
    selection:
        Image|contains: '\Sysnative\'
    condition: selection",
folder_10,proc_creation_win_susp_weak_or_abused_passwords.yml,"From various DFIR reports, threat actors often use weak, default, or commonly abused passwords during their attacks. These include passwords like 'password', 'admin', '123456', 'Password123!', and other variations that are frequently used in brute force attacks and credential stuffing attempts.","logsource:
    category: process_creation
    product: windows
detection:
    selection:
        CommandLine|contains:
            - ' -p password'
            - ' -p admin'
            - ' -p 123456'
            - ' -p Password123!'
            - ' -p qwerty'
            - ' /p:password'
            - ' /p:admin'
            - ' /p:123456'
            - ' /p:Password123!'
            - ' /p:qwerty'
    condition: selection",
folder_10,proc_creation_win_userdomain_variable_enumeration.yml,"From DFIR reports, threat actors enumerate user domain information using environment variables to understand the current user context and domain membership. This information helps attackers understand their privilege level and domain structure for planning lateral movement and privilege escalation activities.","logsource:
    category: process_creation
    product: windows
detection:
    selection:
        CommandLine|contains:
            - '%USERDOMAIN%'
            - '%USERDNSDOMAIN%'
            - '%LOGONSERVER%'
            - '%COMPUTERNAME%'
            - '$env:USERDOMAIN'
            - '$env:USERDNSDOMAIN'
            - '$env:LOGONSERVER'
            - '$env:COMPUTERNAME'
    condition: selection",
folder_10,proc_creation_win_wab_execution_from_non_default_location.yml,"From DFIR reports, Windows Address Book (wab.exe) execution from non-default locations may indicate malicious activity. Threat actors sometimes abuse legitimate Windows binaries like wab.exe by executing them from unusual locations to evade detection or as part of living-off-the-land techniques.","logsource:
    category: process_creation
    product: windows
detection:
    selection:
        Image|endswith: '\wab.exe'
    filter:
        Image|startswith:
            - 'C:\Program Files\Windows Mail\'
            - 'C:\Program Files (x86)\Windows Mail\'
    condition: selection and not filter",
folder_10,proc_creation_win_wab_unusual_parents.yml,"From DFIR reports, Windows Address Book (wab.exe) executed by unusual parent processes may indicate process injection or malicious activity. Legitimate wab.exe is typically launched by explorer.exe or mail applications, so execution from unexpected parents like Office applications or system processes should be investigated.","logsource:
    category: process_creation
    product: windows
detection:
    selection:
        Image|endswith: '\wab.exe'
    filter:
        ParentImage|endswith:
            - '\explorer.exe'
            - '\wab.exe'
    condition: selection and not filter",
folder_11,proc_creation_win_wmic_susp_execution_via_office_process.yml,Initial execution involved an xlsm document that used a macro to initiate a wmic command and executed a file via regsvr32. The execution method leveraged Office applications to spawn suspicious child processes through wmic for defense evasion and execution of malicious payloads. This technique is commonly observed in malicious Office documents.,"logsource:
    product: windows
    category: process_creation
detection:
    selection_img:
        - Image|endswith: '\wbem\WMIC.exe'
        - OriginalFileName: 'wmic.exe'
    selection_parent:
        ParentImage|endswith:
            - '\winword.exe'
            - '\excel.exe'
            - '\powerpnt.exe'
            - '\msaccess.exe'
            - '\mspub.exe'
            - '\eqnedt32.exe'
            - '\visio.exe'
    condition: all of selection_*",
folder_11,proc_creation_win_wmic_susp_process_creation.yml,"From DFIR reports, threat actors use WMIC for process creation and execution of malicious payloads. WMIC process call create commands are frequently used to execute files remotely, spawn processes on other systems, and bypass certain detection mechanisms by using legitimate Windows management tools.","logsource:
    category: process_creation
    product: windows
detection:
    selection_img:
        - Image|endswith: '\wmic.exe'
        - OriginalFileName: 'wmic.exe'
    selection_cli:
        CommandLine|contains|all:
            - 'process'
            - 'call'
            - 'create'
    condition: all of selection_*",
folder_11,proc_creation_win_wmic_uninstall_security_products.yml,"Threat actors used PowerShell to modify Windows Defender settings and disable security products. They may also use WMIC to uninstall security products entirely to reduce their chances of detection. This includes uninstalling antivirus software, security monitoring tools, and other protective measures installed on compromised systems.","logsource:
    category: process_creation
    product: windows
detection:
    selection_img:
        - Image|endswith: '\wmic.exe'
        - OriginalFileName: 'wmic.exe'
    selection_cli:
        CommandLine|contains|all:
            - 'product'
            - 'uninstall'
        CommandLine|contains:
            - 'antivirus'
            - 'defender'
            - 'security'
            - 'firewall'
    condition: all of selection_*",
folder_11,proc_creation_win_wmiprvse_susp_child_processes.yml,The BumbleBee malware used WMI and COM function calls to start processes. Processes spawned were not direct child processes of rundll32 but instead children of WmiPrvSE.exe. The malware used CreateRemoteThread to execute code and created named pipes for inter-process communication. This technique helps evade parent/child process heuristics and allows injecting code into legitimate processes.,"logsource:
    category: process_creation
    product: windows
detection:
    selection_parent:
        ParentImage|endswith: '\WmiPrvSE.exe'
    selection_img:
        Image|endswith:
            - '\cmd.exe'
            - '\powershell.exe'
            - '\pwsh.exe'
            - '\rundll32.exe'
            - '\regsvr32.exe'
            - '\mshta.exe'
            - '\cscript.exe'
            - '\wscript.exe'
    condition: all of selection_*",
folder_11,proc_creation_win_wscript_cscript_dropper.yml,"From DFIR reports, threat actors frequently use wscript.exe and cscript.exe to execute VBScript and JScript files as part of their initial access or persistence mechanisms. These scripts often download additional payloads, execute encoded commands, or establish persistence on compromised systems.","logsource:
    category: process_creation
    product: windows
detection:
    selection:
        Image|endswith:
            - '\wscript.exe'
            - '\cscript.exe'
        CommandLine|contains:
            - '.vbs'
            - '.js'
            - '.vbe'
            - '.jse'
    condition: selection",
folder_12,registry_set_special_accounts.yml,"The threat actor created a script that uses the registry key HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\SpecialAccounts\UserList to hide a user account from the login screen. Setting the value to 0 prevents the account from being displayed on the login screen, effectively hiding it from view while still maintaining system access.","logsource:
    category: registry_set
    product: windows
detection:
    selection:
        TargetObject|contains: '\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\SpecialAccounts\UserList'
        Details: 'DWORD (0x00000000)'
    condition: selection",
folder_12,registry_set_taskcache_entry.yml,"Threat actors created scheduled tasks with GUID-like names as part of their persistence strategy. Tasks were registered in the Windows Task Scheduler cache registry location, allowing for persistent execution of malicious payloads. This technique helps blend malicious tasks with legitimate system tasks.","logsource:
    category: registry_set
    product: windows
detection:
    selection:
        TargetObject|contains:
            - '\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks\'
            - '\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tree\'
    condition: selection",
folder_12,registry_set_windows_defender_tamper.yml,"Threat actor used PowerShell and registry modifications to disable Windows Defender features including disabling Behavior Monitoring, setting Severe Threat default action to Allow, disabling Real-time Monitoring, and adding exclusion paths. Registry keys were modified to disable various Defender protections and monitoring capabilities.","logsource:
    category: registry_set
    product: windows
detection:
    selection:
        TargetObject|contains:
            - '\SOFTWARE\Microsoft\Windows Defender\'
            - '\SOFTWARE\Policies\Microsoft\Windows Defender\'
        TargetObject|endswith:
            - '\DisableBehaviorMonitoring'
            - '\DisableRealtimeMonitoring'
            - '\DisableAntiSpyware'
            - '\DisableAntiVirus'
            - '\SpynetReporting'
            - '\SubmitSamplesConsent'
            - '\TamperProtection'
        Details: 'DWORD (0x00000001)'
    condition: selection",
folder_12,sysmon_rclone_execution.yml,"Rclone was used to collect and exfiltrate data from network shares, masquerading as a svchost executable. Three and a half hours into the intrusion, Rclone was used to collect and exfiltrate the contents of network shares for use in a double extortion demand. Data was exfiltrated to a remote server. The attackers carefully disguised the Rclone executable to blend in with normal system processes.","logsource:
    category: process_creation
    product: windows
detection:
    selection:
        - Image|endswith: '\rclone.exe'
        - Description: 'Rsync for cloud storage'
        - CommandLine|contains:
            - '--config'
            - '--no-check-certificate'
            - 'copy'
            - 'sync'
            - 'remote'
    condition: selection",
folder_12,web_susp_windows_path_uri.yml,"From DFIR reports, threat actors may access Windows system paths via web requests or URI schemes to extract files, execute commands, or gather system information. This can include attempts to access administrative shares, system directories, or other sensitive locations through web-based attacks.","logsource:
    category: webserver
    product: windows
detection:
    selection:
        cs-uri-query|contains:
            - 'c:\windows\'
            - 'c:\users\'
            - 'c:\programdata\'
            - '%systemroot%'
            - '%appdata%'
            - '%temp%'
        cs-uri-query|contains:
            - '.exe'
            - '.dll'
            - '.bat'
            - '.cmd'
            - '.ps1'
    condition: selection",
folder_13,win_system_cobaltstrike_service_installs.yml,"After dropping 1.dll (Cobalt Strike) on the domain controller, the threat actor executed it and installed it as a service for persistence. Cobalt Strike beacons were used throughout the intrusion for command and control, and services were installed to maintain persistent access to compromised systems.","logsource:
    category: system
    product: windows
detection:
    selection:
        EventID: 7045
        ServiceName|contains:
            - 'cobalt'
            - 'beacon'
            - 'cobaltstrike'
        ServiceFileName|contains:
            - '.dll'
            - 'rundll32'
            - 'regsvr32'
    condition: selection",??
folder_13,win_system_service_install_anydesk.yml,"Threat actor downloaded AnyDesk and a service was installed to ensure AnyDesk remained available after server restarts. Windows System event 7045 showed service creation with AnyDeskMSI.exe set to auto-start. AnyDesk was configured with a preset password and provided the threat actor with persistent remote access to drop tools, enumerate infrastructure, access credentials, and exfiltrate and encrypt data.","logsource:
    category: system
    product: windows
detection:
    selection:
        EventID: 7045
        ServiceName|contains:
            - 'AnyDesk'
            - 'AnyDeskMSI'
        ServiceFileName|endswith:
            - '\AnyDesk.exe'
            - '\AnyDeskMSI.exe'
    condition: selection",OK
folder_13,win_system_service_install_mesh_agent.yml,"From DFIR reports, threat actors may install MeshAgent or similar remote management tools as services to maintain persistent remote access to compromised systems. These tools provide legitimate remote administration capabilities but can be abused by attackers for command and control purposes.","logsource:
    category: system
    product: windows
detection:
    selection:
        EventID: 7045
        ServiceName|contains:
            - 'MeshAgent'
            - 'Mesh Agent'
        ServiceFileName|contains:
            - 'meshagent'
            - 'mesh_agent'
    condition: selection",OK
folder_13,win_system_service_install_tacticalrmm.yml,"From DFIR reports, threat actors may install TacticalRMM or similar remote monitoring and management tools as services to maintain persistent access and control over compromised systems. These tools provide legitimate system administration capabilities but can be abused for malicious purposes.","logsource:
    category: system
    product: windows
detection:
    selection:
        EventID: 7045
        ServiceName|contains:
            - 'TacticalAgent'
            - 'TacticalRMM'
        ServiceFileName|contains:
            - 'tacticalrmm'
            - 'tactical'
    condition: selection",OK
